forecast_date,location,target,target_end_date,type,quantile,value
2021-06-21,NL,1 wk ahead inc death,2021-06-26,point,NA,8
2021-06-21,NL,2 wk ahead inc death,2021-07-03,point,NA,6
2021-06-21,NL,3 wk ahead inc death,2021-07-10,point,NA,13
2021-06-21,NL,4 wk ahead inc death,2021-07-17,point,NA,26
2021-06-21,NO,1 wk ahead inc death,2021-06-26,point,NA,0
2021-06-21,NO,2 wk ahead inc death,2021-07-03,point,NA,1
2021-06-21,NO,3 wk ahead inc death,2021-07-10,point,NA,1
2021-06-21,NO,4 wk ahead inc death,2021-07-17,point,NA,2
2021-06-21,PL,1 wk ahead inc death,2021-06-26,point,NA,189
2021-06-21,PL,2 wk ahead inc death,2021-07-03,point,NA,127
2021-06-21,PL,3 wk ahead inc death,2021-07-10,point,NA,94
2021-06-21,PL,4 wk ahead inc death,2021-07-17,point,NA,73
2021-06-21,PT,1 wk ahead inc death,2021-06-26,point,NA,21
2021-06-21,PT,2 wk ahead inc death,2021-07-03,point,NA,19
2021-06-21,PT,3 wk ahead inc death,2021-07-10,point,NA,16
2021-06-21,PT,4 wk ahead inc death,2021-07-17,point,NA,12
2021-06-21,RO,1 wk ahead inc death,2021-06-26,point,NA,456
2021-06-21,RO,2 wk ahead inc death,2021-07-03,point,NA,371
2021-06-21,RO,3 wk ahead inc death,2021-07-10,point,NA,322
2021-06-21,RO,4 wk ahead inc death,2021-07-17,point,NA,276
2021-06-21,SE,1 wk ahead inc death,2021-06-26,point,NA,0
2021-06-21,SE,2 wk ahead inc death,2021-07-03,point,NA,0
2021-06-21,SE,3 wk ahead inc death,2021-07-10,point,NA,1
2021-06-21,SE,4 wk ahead inc death,2021-07-17,point,NA,14
2021-06-21,SI,1 wk ahead inc death,2021-06-26,point,NA,4
2021-06-21,SI,2 wk ahead inc death,2021-07-03,point,NA,4
2021-06-21,SI,3 wk ahead inc death,2021-07-10,point,NA,5
2021-06-21,SI,4 wk ahead inc death,2021-07-17,point,NA,6
2021-06-21,SK,1 wk ahead inc death,2021-06-26,point,NA,34
2021-06-21,SK,2 wk ahead inc death,2021-07-03,point,NA,25
2021-06-21,SK,3 wk ahead inc death,2021-07-10,point,NA,20
2021-06-21,SK,4 wk ahead inc death,2021-07-17,point,NA,18
