weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
10,epiforecasts-EpiNow2,inc case,4,Overall,1.6,1.83,0.24,0.59,-0.29,311,32,NA
10,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,0.53,0.88,-0.06,313,32,NA
10,EuroCOVIDhub-ensemble,inc case,3,Overall,1.23,1.38,0.32,0.76,-0.09,313,32,NA
10,IEM_Health-CovidProject,inc case,3,Overall,1.13,1.39,0.23,0.55,-0.15,305,32,NA
10,ILM-EKF,inc case,3,Overall,2.52,3.31,0.27,0.65,-0.23,312,32,NA
10,Karlen-pypm,inc case,3,Overall,6.15,5.02,0.28,0.59,0.38,83,29,NA
10,LANL-GrowthRate,inc case,3,Overall,1.13,1.2,0.29,0.66,-0.35,282,32,NA
10,MUNI-ARIMA,inc case,3,Overall,1,1.06,0.51,0.88,-0.22,313,32,NA
10,RobertWalraven-ESG,inc case,3,Overall,0.96,1.22,0.27,0.57,-0.33,313,32,NA
10,USC-SIkJalpha,inc case,3,Overall,1.15,1.54,0.2,0.23,-0.28,313,32,NA
10,UVA-Ensemble,inc case,3,Overall,1.31,NA,0.46,0.74,NA,313,32,NA
10,epiforecasts-EpiNow2,inc case,3,Overall,1.79,1.97,0.28,0.67,-0.25,312,32,NA
10,LANL-GrowthRate,inc case,5,Overall,NA,NA,0.2,0.6,-0.15,281,32,NA
10,USC-SIkJalpha,inc case,5,Overall,NA,NA,0.16,0.17,-0.36,312,32,NA
10,BIOCOMSC-Gompertz,inc death,2,Overall,1.37,NA,0.39,0.83,NA,236,32,NA
10,EuroCOVIDhub-baseline,inc death,2,Overall,1,1,0.84,0.98,0.1,317,32,NA
10,EuroCOVIDhub-ensemble,inc death,2,Overall,0.51,0.45,0.71,0.96,0.12,317,32,NA
10,IEM_Health-CovidProject,inc death,2,Overall,0.67,0.57,0.53,0.85,0,307,31,NA
10,ILM-EKF,inc death,2,Overall,0.67,0.67,0.81,0.97,0.08,317,32,NA
10,Karlen-pypm,inc death,2,Overall,0.8,0.68,0.43,0.95,0.09,111,29,NA
10,LANL-GrowthRate,inc death,2,Overall,0.6,0.6,0.37,0.75,0.02,286,32,NA
10,MUNI-ARIMA,inc death,2,Overall,0.8,0.66,0.66,0.96,0,317,32,NA
10,RobertWalraven-ESG,inc death,2,Overall,0.67,0.63,0.74,0.93,-0.1,317,32,NA
10,UMass-MechBayes,inc death,2,Overall,0.72,0.64,0.51,0.91,0.13,317,32,NA
10,USC-SIkJalpha,inc death,2,Overall,0.63,0.63,0.34,0.45,0.22,317,32,NA
10,USyd-OneModelMan,inc death,2,Overall,0.61,NA,NA,NA,NA,317,32,NA
10,epiforecasts-EpiNow2,inc death,2,Overall,0.9,0.83,0.49,0.93,0.12,295,32,NA
10,BIOCOMSC-Gompertz,inc death,1,Overall,1.23,NA,0.37,0.81,NA,227,32,NA
10,EuroCOVIDhub-baseline,inc death,1,Overall,1,1,0.74,0.98,0.09,318,32,NA
10,EuroCOVIDhub-ensemble,inc death,1,Overall,0.66,0.53,0.67,0.97,0.08,318,32,NA
10,IEM_Health-CovidProject,inc death,1,Overall,0.76,0.59,0.55,0.84,0.02,307,31,NA
10,ILM-EKF,inc death,1,Overall,0.81,0.74,0.82,0.97,0.1,318,32,NA
10,Imperial-DeCa,inc death,1,Overall,1.24,1.23,0.14,0.42,-0.15,141,21,NA
10,Imperial-RtI0,inc death,1,Overall,1.19,1.1,0.33,0.74,-0.08,141,21,NA
10,Imperial-sbkp,inc death,1,Overall,1.06,1.04,0.33,0.63,-0.13,141,21,NA
10,Karlen-pypm,inc death,1,Overall,0.66,0.65,0.58,0.96,-0.05,139,29,NA
10,LANL-GrowthRate,inc death,1,Overall,0.91,0.78,0.38,0.82,0.03,318,32,NA
10,MUNI-ARIMA,inc death,1,Overall,0.9,0.7,0.63,0.94,0,318,32,NA
10,RobertWalraven-ESG,inc death,1,Overall,0.75,0.66,0.73,0.93,-0.08,318,32,NA
10,SDSC_ISG-TrendModel,inc death,1,Overall,0.9,NA,NA,NA,NA,318,32,NA
10,UMass-MechBayes,inc death,1,Overall,0.96,0.76,0.48,0.9,0.13,318,32,NA
10,USC-SIkJalpha,inc death,1,Overall,0.91,0.89,0.31,0.4,0.23,318,32,NA
10,USyd-OneModelMan,inc death,1,Overall,0.8,NA,NA,NA,NA,318,32,NA
10,epiforecasts-EpiNow2,inc death,1,Overall,1.09,0.87,0.52,0.94,0.09,303,32,NA
10,EuroCOVIDhub-baseline,inc death,4,Overall,1,1,0.79,0.96,0.19,315,32,NA
10,EuroCOVIDhub-ensemble,inc death,4,Overall,0.37,0.41,0.68,0.92,0.21,315,32,NA
10,IEM_Health-CovidProject,inc death,4,Overall,0.7,0.69,0.4,0.81,0.12,307,32,NA
10,ILM-EKF,inc death,4,Overall,0.47,0.59,0.67,0.96,0.01,313,32,NA
10,Karlen-pypm,inc death,4,Overall,1.4,1.05,0.27,0.76,0.25,55,29,NA
10,LANL-GrowthRate,inc death,4,Overall,0.35,0.36,0.34,0.71,0.05,284,32,NA
10,MUNI-ARIMA,inc death,4,Overall,0.58,0.59,0.68,0.95,0.05,315,32,NA
10,RobertWalraven-ESG,inc death,4,Overall,0.5,0.53,0.75,0.9,-0.1,315,32,NA
10,UMass-MechBayes,inc death,4,Overall,0.59,0.65,0.47,0.85,0.06,315,32,NA
10,USC-SIkJalpha,inc death,4,Overall,0.41,0.48,0.33,0.45,0.11,315,32,NA
10,USyd-OneModelMan,inc death,4,Overall,0.46,NA,NA,NA,NA,315,32,NA
10,epiforecasts-EpiNow2,inc death,4,Overall,0.74,0.83,0.51,0.89,0.02,293,32,NA
10,EuroCOVIDhub-baseline,inc death,3,Overall,1,1,0.82,0.97,0.14,316,32,NA
10,EuroCOVIDhub-ensemble,inc death,3,Overall,0.41,0.41,0.7,0.94,0.17,316,32,NA
10,IEM_Health-CovidProject,inc death,3,Overall,0.64,0.6,0.49,0.86,0.04,307,32,NA
10,ILM-EKF,inc death,3,Overall,0.57,0.64,0.71,0.96,0.04,314,32,NA
10,Karlen-pypm,inc death,3,Overall,1,0.84,0.35,0.84,0.19,83,29,NA
10,LANL-GrowthRate,inc death,3,Overall,0.46,0.47,0.35,0.72,0.02,285,32,NA
10,MUNI-ARIMA,inc death,3,Overall,0.7,0.65,0.65,0.96,0.02,316,32,NA
10,RobertWalraven-ESG,inc death,3,Overall,0.58,0.59,0.74,0.91,-0.1,316,32,NA
10,UMass-MechBayes,inc death,3,Overall,0.62,0.62,0.49,0.89,0.09,316,32,NA
10,USC-SIkJalpha,inc death,3,Overall,0.51,0.54,0.33,0.43,0.18,316,32,NA
10,USyd-OneModelMan,inc death,3,Overall,0.51,NA,NA,NA,NA,316,32,NA
10,epiforecasts-EpiNow2,inc death,3,Overall,0.81,0.85,0.52,0.89,0.1,294,32,NA
10,LANL-GrowthRate,inc death,5,Overall,NA,NA,0.29,0.68,0.15,284,32,NA
10,USC-SIkJalpha,inc death,5,Overall,NA,NA,0.31,0.42,0.04,315,32,NA
10,EuroCOVIDhub-baseline,inc case,4,AT,1,1,0.8,1,0,10,1,Austria
10,EuroCOVIDhub-ensemble,inc case,4,AT,0.8,1.03,0.4,0.8,0.03,10,1,Austria
10,IEM_Health-CovidProject,inc case,4,AT,0.62,0.93,0.3,0.4,-0.07,10,1,Austria
10,ILM-EKF,inc case,4,AT,0.6,0.91,0.5,0.6,-0.51,10,1,Austria
10,LANL-GrowthRate,inc case,4,AT,0.62,0.75,0.33,0.67,-0.26,9,1,Austria
10,MUNI-ARIMA,inc case,4,AT,0.57,0.75,0.7,1,-0.17,10,1,Austria
10,RobertWalraven-ESG,inc case,4,AT,0.64,0.94,0.5,0.6,-0.46,10,1,Austria
10,USC-SIkJalpha,inc case,4,AT,0.85,1.35,0.3,0.3,-0.06,10,1,Austria
10,UVA-Ensemble,inc case,4,AT,0.87,NA,0.4,0.7,NA,10,1,Austria
10,epiforecasts-EpiNow2,inc case,4,AT,5.52,6.76,0.2,0.4,-0.14,10,1,Austria
10,EuroCOVIDhub-baseline,inc case,3,AT,1,1,0.9,1,-0.04,10,1,Austria
10,EuroCOVIDhub-ensemble,inc case,3,AT,0.66,0.72,0.3,0.9,-0.02,10,1,Austria
10,IEM_Health-CovidProject,inc case,3,AT,0.62,0.82,0.1,0.6,-0.08,10,1,Austria
10,ILM-EKF,inc case,3,AT,0.62,0.89,0.4,0.7,-0.39,10,1,Austria
10,LANL-GrowthRate,inc case,3,AT,0.6,0.75,0.33,0.78,-0.41,9,1,Austria
10,MUNI-ARIMA,inc case,3,AT,0.71,0.76,0.8,1,-0.16,10,1,Austria
10,RobertWalraven-ESG,inc case,3,AT,0.72,0.97,0.5,0.5,-0.48,10,1,Austria
10,USC-SIkJalpha,inc case,3,AT,0.84,1.21,0,0,0,10,1,Austria
10,UVA-Ensemble,inc case,3,AT,0.7,NA,0.7,0.9,NA,10,1,Austria
10,epiforecasts-EpiNow2,inc case,3,AT,3.3,3.93,0.2,0.4,-0.08,10,1,Austria
10,EuroCOVIDhub-baseline,inc case,2,AT,1,1,0.8,1,-0.11,10,1,Austria
10,EuroCOVIDhub-ensemble,inc case,2,AT,0.51,0.54,0.7,0.9,-0.07,10,1,Austria
10,IEM_Health-CovidProject,inc case,2,AT,0.62,0.75,0.3,0.7,-0.08,10,1,Austria
10,ILM-EKF,inc case,2,AT,0.79,0.97,0.6,0.7,-0.24,10,1,Austria
10,Karlen-pypm,inc case,2,AT,2.24,1.74,0.5,0.75,0.35,4,1,Austria
10,LANL-GrowthRate,inc case,2,AT,0.63,0.66,0.56,0.67,-0.37,9,1,Austria
10,MUNI-ARIMA,inc case,2,AT,0.59,0.63,0.7,1,-0.13,10,1,Austria
10,RobertWalraven-ESG,inc case,2,AT,0.79,0.98,0.5,0.6,-0.45,10,1,Austria
10,USC-SIkJalpha,inc case,2,AT,0.81,1.04,0.2,0.3,0.05,10,1,Austria
10,UVA-Ensemble,inc case,2,AT,1.14,NA,0.6,1,NA,10,1,Austria
10,epiforecasts-EpiNow2,inc case,2,AT,1.75,2.04,0.3,0.8,-0.04,10,1,Austria
10,EuroCOVIDhub-baseline,inc case,1,AT,1,1,0.8,1,-0.14,10,1,Austria
10,EuroCOVIDhub-ensemble,inc case,1,AT,0.61,0.54,0.5,0.9,-0.12,10,1,Austria
10,IEM_Health-CovidProject,inc case,1,AT,0.57,0.66,0.5,0.6,-0.07,10,1,Austria
10,ILM-EKF,inc case,1,AT,0.9,0.94,0.5,0.8,-0.16,10,1,Austria
10,Karlen-pypm,inc case,1,AT,1.4,0.81,0.6,1,0.12,5,1,Austria
10,LANL-GrowthRate,inc case,1,AT,0.73,0.7,0.4,0.8,-0.4,10,1,Austria
10,MUNI-ARIMA,inc case,1,AT,0.71,0.56,0.5,1,-0.13,10,1,Austria
10,RobertWalraven-ESG,inc case,1,AT,0.82,0.83,0.6,0.8,-0.34,10,1,Austria
10,SDSC_ISG-TrendModel,inc case,1,AT,0.66,NA,NA,NA,NA,10,1,Austria
10,USC-SIkJalpha,inc case,1,AT,0.78,0.93,0.2,0.4,0.01,10,1,Austria
10,UVA-Ensemble,inc case,1,AT,1.38,NA,0.6,1,NA,10,1,Austria
10,epiforecasts-EpiNow2,inc case,1,AT,1.02,0.98,0.2,0.7,-0.15,10,1,Austria
10,LANL-GrowthRate,inc case,5,AT,NA,NA,0.11,0.56,-0.12,9,1,Austria
10,USC-SIkJalpha,inc case,5,AT,NA,NA,0.1,0.1,-0.26,10,1,Austria
10,EuroCOVIDhub-baseline,inc death,4,AT,1,1,0.9,1,0.29,10,1,Austria
10,EuroCOVIDhub-ensemble,inc death,4,AT,0.35,0.33,0.6,1,0.33,10,1,Austria
10,IEM_Health-CovidProject,inc death,4,AT,0.7,0.59,0.5,0.9,0.28,10,1,Austria
10,ILM-EKF,inc death,4,AT,0.25,0.23,0.8,1,-0.1,10,1,Austria
10,LANL-GrowthRate,inc death,4,AT,0.53,0.52,0.33,0.56,0.53,9,1,Austria
10,MUNI-ARIMA,inc death,4,AT,0.38,0.42,0.9,1,0.01,10,1,Austria
10,RobertWalraven-ESG,inc death,4,AT,0.33,0.28,0.9,1,-0.08,10,1,Austria
10,UMass-MechBayes,inc death,4,AT,0.4,0.33,0.4,0.9,-0.16,10,1,Austria
10,USC-SIkJalpha,inc death,4,AT,0.44,0.41,0.3,0.4,0.33,10,1,Austria
10,USyd-OneModelMan,inc death,4,AT,0.35,NA,NA,NA,NA,10,1,Austria
10,epiforecasts-EpiNow2,inc death,4,AT,1.69,1.54,0.6,0.9,-0,10,1,Austria
10,EuroCOVIDhub-baseline,inc death,3,AT,1,1,0.9,1,0.19,10,1,Austria
10,EuroCOVIDhub-ensemble,inc death,3,AT,0.42,0.31,0.4,1,0.35,10,1,Austria
10,IEM_Health-CovidProject,inc death,3,AT,0.65,0.55,0.5,0.8,0.13,10,1,Austria
10,ILM-EKF,inc death,3,AT,0.37,0.29,0.8,1,-0.02,10,1,Austria
10,LANL-GrowthRate,inc death,3,AT,0.84,0.63,0.22,0.67,0.5,9,1,Austria
10,MUNI-ARIMA,inc death,3,AT,0.5,0.42,0.8,1,-0.04,10,1,Austria
10,RobertWalraven-ESG,inc death,3,AT,0.45,0.31,1,1,-0.1,10,1,Austria
10,UMass-MechBayes,inc death,3,AT,0.47,0.32,0.3,0.8,0.11,10,1,Austria
10,USC-SIkJalpha,inc death,3,AT,0.57,0.59,0,0,0.8,10,1,Austria
10,USyd-OneModelMan,inc death,3,AT,0.41,NA,NA,NA,NA,10,1,Austria
10,epiforecasts-EpiNow2,inc death,3,AT,1.07,0.83,0.4,0.8,0.25,10,1,Austria
10,EuroCOVIDhub-baseline,inc death,2,AT,1,1,0.9,1,0.16,10,1,Austria
10,EuroCOVIDhub-ensemble,inc death,2,AT,0.61,0.36,0.6,1,0.24,10,1,Austria
10,IEM_Health-CovidProject,inc death,2,AT,0.58,0.46,0.5,0.9,0.15,10,1,Austria
10,ILM-EKF,inc death,2,AT,0.56,0.43,0.8,1,0.07,10,1,Austria
10,Karlen-pypm,inc death,2,AT,0.77,0.53,0.25,0.75,0.67,4,1,Austria
10,LANL-GrowthRate,inc death,2,AT,1.16,0.86,0.11,0.56,0.52,9,1,Austria
10,MUNI-ARIMA,inc death,2,AT,0.82,0.53,0.7,1,-0.08,10,1,Austria
10,RobertWalraven-ESG,inc death,2,AT,0.79,0.46,0.8,1,-0.07,10,1,Austria
10,UMass-MechBayes,inc death,2,AT,0.73,0.41,0.3,1,0.12,10,1,Austria
10,USC-SIkJalpha,inc death,2,AT,0.76,0.57,0,0,0.2,10,1,Austria
10,USyd-OneModelMan,inc death,2,AT,0.79,NA,NA,NA,NA,10,1,Austria
10,epiforecasts-EpiNow2,inc death,2,AT,0.95,0.64,0.3,1,0.16,10,1,Austria
10,EuroCOVIDhub-baseline,inc death,1,AT,1,1,0.9,1,0.15,10,1,Austria
10,EuroCOVIDhub-ensemble,inc death,1,AT,0.6,0.49,0.4,1,0.15,10,1,Austria
10,IEM_Health-CovidProject,inc death,1,AT,0.7,0.6,0.3,0.9,0.12,10,1,Austria
10,ILM-EKF,inc death,1,AT,0.72,0.66,0.8,1,0.12,10,1,Austria
10,Karlen-pypm,inc death,1,AT,0.51,0.49,0.2,1,0.41,5,1,Austria
10,LANL-GrowthRate,inc death,1,AT,0.99,0.8,0.3,0.9,0.53,10,1,Austria
10,MUNI-ARIMA,inc death,1,AT,1.03,0.86,0.5,1,0,10,1,Austria
10,RobertWalraven-ESG,inc death,1,AT,0.78,0.59,0.7,1,-0.09,10,1,Austria
10,SDSC_ISG-TrendModel,inc death,1,AT,0.95,NA,NA,NA,NA,10,1,Austria
10,UMass-MechBayes,inc death,1,AT,0.68,0.58,0.1,0.9,0.1,10,1,Austria
10,USC-SIkJalpha,inc death,1,AT,0.71,0.79,0.2,0.3,0.03,10,1,Austria
10,USyd-OneModelMan,inc death,1,AT,0.85,NA,NA,NA,NA,10,1,Austria
10,epiforecasts-EpiNow2,inc death,1,AT,0.65,0.56,0.3,1,0.14,10,1,Austria
10,LANL-GrowthRate,inc death,5,AT,NA,NA,0.11,0.44,0.36,9,1,Austria
10,USC-SIkJalpha,inc death,5,AT,NA,NA,0.3,0.4,0.12,10,1,Austria
10,BIOCOMSC-Gompertz,inc case,2,BE,1.11,NA,0.2,1,NA,10,1,Belgium
10,EuroCOVIDhub-baseline,inc case,2,BE,1,1,0.6,1,-0.11,10,1,Belgium
10,EuroCOVIDhub-ensemble,inc case,2,BE,0.93,1.04,0.5,0.8,-0.04,10,1,Belgium
10,IEM_Health-CovidProject,inc case,2,BE,0.97,1.02,0.3,0.7,-0.14,10,1,Belgium
10,ILM-EKF,inc case,2,BE,1.15,1.3,0.4,0.7,0.04,10,1,Belgium
10,Karlen-pypm,inc case,2,BE,2.84,3.88,0.5,1,0.46,4,1,Belgium
10,LANL-GrowthRate,inc case,2,BE,1.07,1.18,0.44,0.78,-0.59,9,1,Belgium
10,MUNI-ARIMA,inc case,2,BE,1.82,1.97,0.4,0.8,-0.16,10,1,Belgium
10,RobertWalraven-ESG,inc case,2,BE,1.29,1.21,0,0.8,-0.03,10,1,Belgium
10,USC-SIkJalpha,inc case,2,BE,1.04,1.38,0.3,0.3,-0.06,10,1,Belgium
10,UVA-Ensemble,inc case,2,BE,1.53,NA,0.1,1,NA,10,1,Belgium
10,epiforecasts-EpiNow2,inc case,2,BE,0.97,1.5,0.4,0.6,-0.24,10,1,Belgium
10,EuroCOVIDhub-baseline,inc case,4,BE,1,1,0.4,1,-0.03,10,1,Belgium
10,EuroCOVIDhub-ensemble,inc case,4,BE,0.93,1.05,0.3,0.7,0.01,10,1,Belgium
10,IEM_Health-CovidProject,inc case,4,BE,0.91,1.15,0.3,0.5,-0.08,10,1,Belgium
10,ILM-EKF,inc case,4,BE,1.26,1.52,0.3,0.8,-0.01,10,1,Belgium
10,LANL-GrowthRate,inc case,4,BE,0.92,1,0.11,0.56,-0.4,9,1,Belgium
10,MUNI-ARIMA,inc case,4,BE,1.28,1.27,0.2,1,-0.12,10,1,Belgium
10,RobertWalraven-ESG,inc case,4,BE,0.84,0.98,0.3,0.7,0,10,1,Belgium
10,USC-SIkJalpha,inc case,4,BE,0.86,1.31,0.2,0.2,-0.14,10,1,Belgium
10,UVA-Ensemble,inc case,4,BE,1.23,NA,0,0.4,NA,10,1,Belgium
10,epiforecasts-EpiNow2,inc case,4,BE,0.82,1.27,0.4,0.5,-0.21,10,1,Belgium
10,EuroCOVIDhub-baseline,inc case,3,BE,1,1,0.5,1,-0.04,10,1,Belgium
10,EuroCOVIDhub-ensemble,inc case,3,BE,0.86,1.05,0.4,0.8,0.05,10,1,Belgium
10,IEM_Health-CovidProject,inc case,3,BE,0.92,1.09,0.3,0.6,-0.11,10,1,Belgium
10,ILM-EKF,inc case,3,BE,1.19,1.38,0.2,0.7,0.05,10,1,Belgium
10,LANL-GrowthRate,inc case,3,BE,0.9,1.02,0.33,0.56,-0.5,9,1,Belgium
10,MUNI-ARIMA,inc case,3,BE,1.53,1.53,0.3,0.9,-0.09,10,1,Belgium
10,RobertWalraven-ESG,inc case,3,BE,0.97,1.06,0.2,0.7,0.07,10,1,Belgium
10,USC-SIkJalpha,inc case,3,BE,0.89,1.26,0.2,0.2,-0.2,10,1,Belgium
10,UVA-Ensemble,inc case,3,BE,1.3,NA,0.2,0.8,NA,10,1,Belgium
10,epiforecasts-EpiNow2,inc case,3,BE,0.91,1.37,0.3,0.6,-0.12,10,1,Belgium
10,EuroCOVIDhub-baseline,inc case,1,BE,1,1,0.6,1,-0.23,10,1,Belgium
10,EuroCOVIDhub-ensemble,inc case,1,BE,1.18,1.13,0.5,0.9,-0.13,10,1,Belgium
10,IEM_Health-CovidProject,inc case,1,BE,1.13,1.03,0.3,0.9,-0.18,10,1,Belgium
10,ILM-EKF,inc case,1,BE,1.27,1.17,0.3,0.8,-0.02,10,1,Belgium
10,Karlen-pypm,inc case,1,BE,1.68,1.87,0.8,1,0.3,5,1,Belgium
10,LANL-GrowthRate,inc case,1,BE,1.85,1.81,0.5,0.8,-0.61,10,1,Belgium
10,MUNI-ARIMA,inc case,1,BE,2.49,2.69,0.2,0.7,-0.22,10,1,Belgium
10,RobertWalraven-ESG,inc case,1,BE,1.86,1.57,0.2,0.8,-0.17,10,1,Belgium
10,SDSC_ISG-TrendModel,inc case,1,BE,1.41,NA,NA,NA,NA,10,1,Belgium
10,USC-SIkJalpha,inc case,1,BE,1.24,1.36,0.3,0.4,-0.12,10,1,Belgium
10,UVA-Ensemble,inc case,1,BE,2.21,NA,0.3,0.6,NA,10,1,Belgium
10,epiforecasts-EpiNow2,inc case,1,BE,1.38,1.61,0.4,0.6,-0.26,10,1,Belgium
10,LANL-GrowthRate,inc case,5,BE,NA,NA,0.11,0.44,-0.25,9,1,Belgium
10,USC-SIkJalpha,inc case,5,BE,NA,NA,0,0,-0.2,10,1,Belgium
10,EuroCOVIDhub-baseline,inc death,4,BE,1,1,1,1,0.17,10,1,Belgium
10,EuroCOVIDhub-ensemble,inc death,4,BE,0.29,0.19,0.8,1,0.25,10,1,Belgium
10,IEM_Health-CovidProject,inc death,4,BE,0.49,0.32,0.3,0.8,0.28,10,1,Belgium
10,ILM-EKF,inc death,4,BE,0.49,0.31,0.5,1,0.32,10,1,Belgium
10,LANL-GrowthRate,inc death,4,BE,0.16,0.11,0.67,1,0.08,9,1,Belgium
10,MUNI-ARIMA,inc death,4,BE,0.47,0.39,0.8,1,-0.08,10,1,Belgium
10,RobertWalraven-ESG,inc death,4,BE,0.21,0.2,1,1,-0.01,10,1,Belgium
10,UMass-MechBayes,inc death,4,BE,0.22,0.12,0.6,1,-0.27,10,1,Belgium
10,USC-SIkJalpha,inc death,4,BE,0.45,0.35,0.3,0.4,0.41,10,1,Belgium
10,USyd-OneModelMan,inc death,4,BE,0.49,NA,NA,NA,NA,10,1,Belgium
10,epiforecasts-EpiNow2,inc death,4,BE,0.42,0.31,0.33,1,0.14,9,1,Belgium
10,EuroCOVIDhub-baseline,inc death,3,BE,1,1,1,1,0.13,10,1,Belgium
10,EuroCOVIDhub-ensemble,inc death,3,BE,0.2,0.2,0.9,1,0.22,10,1,Belgium
10,IEM_Health-CovidProject,inc death,3,BE,0.44,0.29,0.2,0.9,0.18,10,1,Belgium
10,ILM-EKF,inc death,3,BE,0.38,0.3,0.8,1,0.3,10,1,Belgium
10,LANL-GrowthRate,inc death,3,BE,0.26,0.15,0.56,0.89,-0.08,9,1,Belgium
10,MUNI-ARIMA,inc death,3,BE,0.56,0.42,0.7,1,-0.1,10,1,Belgium
10,RobertWalraven-ESG,inc death,3,BE,0.21,0.22,1,1,-0.03,10,1,Belgium
10,UMass-MechBayes,inc death,3,BE,0.2,0.13,0.5,1,-0.18,10,1,Belgium
10,USC-SIkJalpha,inc death,3,BE,0.55,0.38,0.3,0.3,0.78,10,1,Belgium
10,USyd-OneModelMan,inc death,3,BE,0.53,NA,NA,NA,NA,10,1,Belgium
10,epiforecasts-EpiNow2,inc death,3,BE,0.44,0.31,0.67,0.89,0.29,9,1,Belgium
10,EuroCOVIDhub-baseline,inc death,2,BE,1,1,1,1,0.15,10,1,Belgium
10,EuroCOVIDhub-ensemble,inc death,2,BE,0.33,0.2,1,1,0.21,10,1,Belgium
10,IEM_Health-CovidProject,inc death,2,BE,0.53,0.32,0.5,0.8,0.2,10,1,Belgium
10,ILM-EKF,inc death,2,BE,0.42,0.34,1,1,0.23,10,1,Belgium
10,Karlen-pypm,inc death,2,BE,0.47,0.35,0.75,1,0.22,4,1,Belgium
10,LANL-GrowthRate,inc death,2,BE,0.4,0.25,0.44,0.89,-0.09,9,1,Belgium
10,MUNI-ARIMA,inc death,2,BE,0.73,0.43,0.7,1,-0.14,10,1,Belgium
10,RobertWalraven-ESG,inc death,2,BE,0.3,0.26,1,1,-0,10,1,Belgium
10,UMass-MechBayes,inc death,2,BE,0.2,0.12,0.8,1,-0.08,10,1,Belgium
